Bio ID,Full Name,Hall of Fame Induction Year,GP,GS,Number of Records,Total Points,Assists,Blocks,Post GP,GP,GS,Minutes,PF,Rebounds,Steals,Turnovers,D Rebounds,Fg Attempted,Fg Made,Fg Point,% Fg,Ft Attempted,Ft Made,% FT,O Rebounds,Three Attempted,Three Made,Three Points,% FT,Height,Pos,Race,Stint,Tm ID,Weight,Year,Birth Date,College,Death Date
thomati01,Timothy Mark Thomas,,18,0,1,135,14,2,0,2,2,285,31,41,10,14,28,106,49,98,46.23%,24,21,87.50%,13,43,16,48,37.21%,81,F,B,1,DAL,230,2009,2/26/1977,Villanova,0000-00-00
thomaty01,Tyrus Wayne Thomas,,29,0,1,256,33,48,0,48,48,678,64,183,40,52,141,205,99,198,48.29%,90,58,64.44%,42,1,0,0,0.00%,81,F,B,1,CHI,215,2009,8/17/1986,Louisiana State,0000-00-00
thomaty01,Tyrus Wayne Thomas,,25,0,1,287,25,39,4,43,43,610,74,174,25,44,129,239,110,220,46.03%,91,67,73.63%,45,2,0,0,0.00%,81,F,B,2,CHR,215,2009,8/17/1986,Louisiana State,0000-00-00
thompja02,Jason Carlton Thompson,,75,0,1,939,124,73,0,73,73,2357,279,637,41,139,413,784,370,740,47.19%,277,198,71.48%,224,10,1,3,10.00%,83,F,B,1,SAC,250,2009,7/21/1986,Rider,0000-00-00
thornal01,Al  Thornton,,51,0,1,548,61,22,0,22,22,1405,144,192,25,66,107,460,220,440,47.83%,139,103,74.10%,85,14,5,15,35.71%,79,F,B,1,LAC,220,2009,12/7/1983,Florida State,0000-00-00
thornal01,Al  Thornton,,24,0,1,256,29,13,0,13,13,674,62,102,20,36,71,216,100,200,46.30%,72,50,69.44%,31,17,6,18,35.29%,79,F,B,2,WAS,220,2009,12/7/1983,Florida State,0000-00-00
thornma01,Marcus Terrell Thornton,,73,0,1,1057,113,11,0,11,11,1872,127,211,58,76,139,883,398,796,45.07%,177,144,81.36%,72,313,117,351,37.38%,76,G,B,1,NOH,205,2009,6/5/1987,LSU,0000-00-00
tinslja01,Jamaal  Tinsley,,38,0,1,133,108,5,0,5,5,589,67,66,33,63,55,140,52,104,37.14%,27,22,81.48%,11,39,7,21,17.95%,75,G,B,1,MEM,185,2009,2/28/1978,Iowa State,0000-00-00
tollian01,Anthony Lamar Tolliver,,2,0,1,0,0,0,0,0,0,4,1,1,0,0,1,1,0,0,0.00%,0,0,0.00%,0,1,0,0,0.00%,80,C,B,1,POR,240,2009,6/1/1985,Creighton,0000-00-00
tollian01,Anthony Lamar Tolliver,,44,0,1,539,87,33,0,33,33,1423,127,319,32,46,235,448,193,386,43.08%,134,103,76.87%,84,151,50,150,33.11%,80,C,B,2,GSW,240,2009,6/1/1985,Creighton,0000-00-00
tuckeal02,Alando Forest Tucker,,11,0,1,43,3,0,0,0,0,71,5,7,0,4,2,30,13,26,43.33%,21,16,76.19%,5,7,1,3,14.29%,78,F,B,1,PHO,205,2009,2/11/1984,Wisconsin,0000-00-00
tuckeal02,Alando Forest Tucker,,4,0,1,8,1,0,0,0,0,25,1,3,0,1,2,9,4,8,44.44%,0,0,0.00%,1,0,0,0,0.00%,78,F,B,2,MIN,205,2009,2/11/1984,Wisconsin,0000-00-00
turiaro01,Ronny  Turiaf,,42,0,1,207,90,54,0,54,54,872,98,191,23,49,137,146,85,170,58.22%,78,37,47.44%,54,1,0,0,0.00%,82,F,B,1,GSW,249,2009,1/13/1983,Gonzaga,0000-00-00
turkohe01,Hidayet  Turkoglu,,74,0,1,835,304,32,0,32,32,2272,220,343,55,125,301,674,276,552,40.95%,226,175,77.43%,42,289,108,324,37.37%,80,G-F,W,1,TOR,202,2009,3/19/1979,none,0000-00-00
udokaim01,Ime  Udoka,,69,0,1,250,58,6,0,6,6,944,83,191,34,42,140,241,91,182,37.76%,57,42,73.68%,51,91,26,78,28.57%,78,G-F,B,1,SAC,215,2009,8/9/1977,Portland State,0000-00-00
udrihbe01,Beno  Udrih,,79,0,1,1023,372,10,0,10,10,2477,166,219,89,136,181,841,415,830,49.35%,141,118,83.69%,38,199,75,225,37.69%,75,G,W,1,SAC,203,2009,7/5/1982,none,0000-00-00
ukicro01,Roko Leni Ukic,,13,0,1,40,12,0,0,0,0,97,6,3,1,6,3,30,14,28,46.67%,11,9,81.82%,0,12,3,9,25.00%,77,G,W,1,MIL,183,2009,5/12/1984,none,0000-00-00
varejan01,Anderson Franca Varejao,,76,0,1,714,94,76,11,87,87,2421,261,649,82,79,438,515,287,574,55.73%,206,139,67.48%,211,6,1,3,16.67%,82,F,W,1,CLE,230,2009,11/28/1982,none,0000-00-00
villach01,Charlie Alexander Villanueva,,78,0,1,931,53,55,0,55,55,1848,223,365,48,74,280,827,363,726,43.89%,130,106,81.54%,85,282,99,297,35.11%,83,F,B,1,DET,240,2009,8/24/1984,Connecticut,0000-00-00
vujacsa01,Alexander  Vujacic,,67,0,1,216,46,4,10,14,14,651,75,87,22,20,59,187,76,152,40.64%,39,33,84.62%,28,96,31,93,32.29%,79,G,W,1,LAL,193,2009,3/8/1984,none,0000-00-00
wadedw01,Dwyane Tyrone Wade,,77,0,1,2211,535,90,5,95,100,3002,197,401,150,278,288,1621,781,1562,48.18%,742,561,75.61%,113,280,88,264,31.43%,76,G,B,1,MIA,210,2009,1/17/1982,Marquette,0000-00-00
walkebi01,William Henry  Walker,,27,0,1,321,37,3,0,3,3,739,79,83,23,26,68,226,117,234,51.77%,47,37,78.72%,15,116,50,150,43.10%,78,G-F,B,2,NYK,220,2009,10/9/1987,Kansas State,0000-00-00
walkebi01,William Henry  Walker,,8,0,1,8,3,0,0,0,0,29,4,5,0,2,5,6,3,6,50.00%,2,2,100.00%,0,0,0,0,0.00%,78,G-F,B,1,BOS,220,2009,10/9/1987,Kansas State,0000-00-00
wallabe01,Ben Camey Wallace,,69,0,1,381,105,84,0,84,84,1975,131,597,86,64,352,292,158,316,54.11%,160,65,40.63%,245,2,0,0,0.00%,81,F,B,1,DET,240,2009,9/10/1974,Virginia Union,0000-00-00
wallage01,Gerald Jermaine Wallace,,76,0,1,1456,170,89,4,93,97,3283,203,798,122,181,646,987,477,954,48.33%,579,445,76.86%,152,151,57,171,37.75%,79,F,B,1,CHR,215,2009,7/23/1982,Alabama,0000-00-00
wallara01,Rasheed Abdul Wallace,,79,0,1,857,89,84,24,108,109,2190,304,396,90,72,349,775,318,636,41.03%,154,120,77.92%,47,345,101,303,29.28%,82,F-C,B,1,BOS,225,2009,9/17/1974,North Carolina,0000-00-00
waltolu01,Luke Theodore Walton,,29,0,1,87,54,3,16,19,19,368,32,46,11,16,34,107,37,74,34.58%,8,4,50.00%,12,26,9,27,34.62%,80,F,W,1,LAL,235,2009,3/28/1980,Arizona,0000-00-00
warriha01,Hakim Hanif Warrick,,48,0,1,490,35,10,0,10,10,1024,83,212,17,57,125,378,182,364,48.15%,172,125,72.67%,87,6,1,3,16.67%,81,F,B,1,MIL,219,2009,7/8/1982,Syracuse,0000-00-00
warriha01,Hakim Hanif Warrick,,28,0,1,252,17,8,3,11,11,564,46,107,7,25,64,183,85,170,46.45%,108,82,75.93%,43,2,0,0,0.00%,81,F,B,2,CHI,219,2009,7/8/1982,Syracuse,0000-00-00
watsocj01,Charles Akeem Watson,,65,0,1,667,180,8,0,8,8,1788,124,169,103,69,141,528,247,494,46.78%,166,128,77.11%,28,145,45,135,31.03%,74,G,B,1,GSW,176,2009,4/17/1984,Tennessee,0000-00-00
watsoea01,Earl Joseph Watson,,79,0,1,619,399,16,0,16,16,2322,181,240,104,175,186,524,223,446,42.56%,169,120,71.01%,54,184,53,159,28.80%,72,G,B,1,IND,184,2009,6/12/1979,UCLA,0000-00-00
weaveky01,Kyle Donovan Weaver,,12,0,1,38,13,6,1,7,7,156,15,20,6,4,19,37,13,26,35.14%,6,5,83.33%,1,20,7,21,35.00%,78,G,B,1,OKC,201,2009,2/18/1986,Washington State,0000-00-00
webstma02,Martell  Webster,,82,0,1,827,66,43,6,49,49,2157,166,294,50,63,240,691,281,562,40.67%,173,136,78.61%,54,349,129,387,36.96%,79,F-G,B,1,POR,210,2009,12/4/1986,none,0000-00-00
weemsso01,Clarence  Weems,,69,0,1,518,101,25,0,25,25,1368,126,192,39,65,150,458,236,472,51.53%,64,44,68.75%,42,15,2,6,13.33%,78,G-F,B,1,TOR,203,2009,7/8/1986,Arkansas,0000-00-00
westbru01,Russell  Westbrook,,82,0,1,1445,688,35,6,41,47,3025,217,437,118,282,284,1251,528,1056,42.21%,460,361,78.48%,153,116,28,84,24.14%,75,G,B,1,OKC,187,2009,11/12/1988,UCLA,0000-00-00
westda01,David Moorer West,,81,0,1,1541,239,60,0,60,60,2949,233,605,76,173,441,1226,619,1238,50.49%,342,296,86.55%,164,27,7,21,25.93%,81,F,B,1,NOH,240,2009,8/29/1980,Xavier (OH),0000-00-00
westde01,Delonte  West,,60,0,1,602,225,31,11,42,42,1769,102,190,64,109,155,503,222,444,44.14%,158,130,82.28%,35,96,28,84,29.17%,76,G,B,1,CLE,180,2009,7/26/1983,St. Joseph's,0000-00-00
westma02,Mario Marcee West,,39,0,1,36,10,0,7,7,7,162,32,29,9,7,20,25,15,30,60.00%,10,6,60.00%,9,2,0,0,0.00%,77,G,B,1,ATL,210,2009,6/19/1984,Georgia Tech,0000-00-00
whitedj01,DeWayne  White,,12,0,1,59,4,3,0,3,3,102,12,23,5,3,13,41,25,50,60.98%,10,9,90.00%,10,0,0,0,0.00%,81,F,B,1,OKC,251,2009,8/31/1986,Indiana,0000-00-00
wilcoch01,Chris Ray Wilcox,,34,0,1,152,13,12,0,12,12,441,64,117,13,38,73,120,63,126,52.50%,52,26,50.00%,44,0,0,0,0.00%,82,F,B,1,DET,221,2009,8/3/1982,Maryland,0000-00-00
wilkida02,Damien Lamont Wilkins,,80,0,1,451,135,25,0,25,25,1585,144,249,66,76,177,381,165,330,43.31%,129,103,79.84%,72,61,18,54,29.51%,78,F,B,1,MIN,225,2009,1/11/1980,Georgia,0000-00-00
wilksmi01,Michael Sharod Wilks,,4,0,1,16,4,0,0,0,0,59,5,4,0,4,3,12,6,12,50.00%,4,2,50.00%,1,3,2,6,66.67%,70,G,B,1,OKC,180,2009,5/7/1979,Rice,0000-00-00
willide01,Deron Michael Williams,,76,0,1,1662,900,20,10,30,40,3200,245,330,106,282,276,1202,561,1122,46.67%,529,424,80.15%,54,310,116,348,37.42%,75,G,B,1,UTA,210,2009,7/26/1984,Illinois,0000-00-00
willija02,Jason Chandler Williams,,82,0,1,530,321,3,14,17,17,1895,73,137,57,92,127,464,202,404,43.53%,46,36,78.26%,10,245,90,270,36.73%,73,G,W,1,ORL,190,2009,11/18/1975,Florida,0000-00-00
willija04,Jawad Hason Williams,,54,0,1,224,34,5,3,8,8,746,74,83,12,18,67,208,81,162,38.94%,45,32,71.11%,16,95,30,90,31.58%,81,F,B,1,CLE,218,2009,2/19/1983,North Carolina,0000-00-00
willilo02,Louis  Williams,,64,0,1,898,268,15,0,15,15,1912,110,187,80,106,162,677,318,636,46.97%,233,192,82.40%,25,206,70,210,33.98%,74,G,B,1,PHI,175,2009,10/27/1986,none,0000-00-00
willima01,Maurice  Williams,,69,0,1,1250,427,23,11,34,45,2770,205,240,76,196,209,982,430,860,43.79%,244,214,87.70%,31,423,176,528,41.61%,73,G,B,1,CLE,185,2009,12/19/1982,Alabama,0000-00-00
willima02,Marvin Gaye Williams,,81,0,1,912,101,51,11,62,73,2813,180,479,72,77,350,743,333,666,44.82%,247,205,83.00%,129,134,41,123,30.60%,81,F,B,1,ATL,230,2009,6/19/1986,North Carolina,0000-00-00
willima03,Marcus Darell Williams,,62,0,1,269,161,1,0,1,1,872,43,93,32,74,80,271,104,208,38.38%,55,37,67.27%,13,81,24,72,29.63%,75,G,B,1,MEM,205,2009,12/3/1985,Connecticut,0000-00-00
willire02,Reggie  Williams,,24,0,1,365,66,6,0,6,6,782,49,110,22,29,92,283,140,280,49.47%,62,52,83.87%,18,92,33,99,35.87%,78,F,B,1,GSW,210,2009,9/14/1986,Virginia Military Institute,0000-00-00
willise01,Sean  Williams,,20,0,1,52,1,19,0,19,19,227,41,46,8,20,25,49,21,42,42.86%,19,10,52.63%,21,1,0,0,0.00%,82,F-C,B,1,NJN,235,2009,9/13/1986,Boston College,0000-00-00
willish02,Shelden DeMar Williams,,54,0,1,214,21,21,8,29,29,654,93,159,14,36,110,130,67,134,51.54%,104,80,76.92%,49,1,0,0,0.00%,81,F,B,1,BOS,250,2009,10/21/1983,Duke,0000-00-00
willite01,Terrence Deshon Williams,,78,0,1,656,223,10,0,10,10,1764,126,348,43,124,302,651,261,522,40.09%,144,103,71.53%,46,100,31,93,31.00%,78,G-F,B,1,NJN,220,2009,6/28/1987,Louisville,0000-00-00
wrighan01,Antoine Domonick Wright,,67,0,1,435,71,11,0,11,11,1392,134,190,30,58,152,399,162,324,40.60%,77,53,68.83%,38,173,58,174,33.53%,79,F-G,B,1,TOR,210,2009,2/6/1984,Texas A&M,0000-00-00
wrighdo01,Dorell  Wright,,72,0,1,535,100,32,5,37,37,1608,97,254,54,59,202,444,203,406,45.72%,74,66,89.19%,52,165,63,189,38.18%,79,F,B,1,MIA,210,2009,12/2/1985,none,0000-00-00
wrighju01,Julian Emil-Jamaal Wright,,68,0,1,259,41,18,0,18,18,871,45,144,29,44,86,232,116,232,50.00%,41,25,60.98%,58,6,2,6,33.33%,80,F,B,1,NOH,225,2009,5/20/1987,Kansas,0000-00-00
youngni01,Nicholas  Young,,74,0,1,639,48,8,0,8,8,1421,147,102,28,56,82,558,233,466,41.76%,130,104,80.00%,20,170,69,207,40.59%,78,G-F,B,1,WAS,200,2009,6/1/1985,USC,0000-00-00
youngsa01,Samuel David Young,,80,0,1,595,52,20,0,20,20,1321,106,201,34,94,124,497,224,448,45.07%,175,136,77.71%,77,56,11,33,19.64%,78,G-F,B,1,MEM,220,2009,6/1/1985,Pittsburgh,0000-00-00
youngth01,Thaddeus Charles Young,,67,0,1,926,97,15,0,15,15,2145,133,350,81,126,220,813,382,764,46.99%,165,114,69.09%,130,138,48,144,34.78%,80,F,B,1,PHI,220,2009,6/21/1988,Georgia Tech,0000-00-00
pargoja01,Jannero  Pargo,,50,0,1,298,102,2,5,7,7,717,69,78,22,52,68,274,111,222,40.51%,20,19,95.00%,10,150,57,171,38.00%,74,G,B,1,ATL,170,2011,9/22/1979,Arkansas,0000-00-00
murphtr01,Troy Brandon Murphy,,59,0,1,191,51,16,4,20,20,971,98,194,15,28,154,172,78,156,45.35%,9,6,66.67%,40,68,29,87,42.65%,83,F,W,1,LAL,245,2011,5/2/1980,Notre Dame,0000-00-00
najered01,Eduardo Alonso Najera,,22,0,1,58,12,4,0,4,4,270,40,50,19,7,39,64,24,48,37.50%,4,2,50.00%,11,29,8,24,27.59%,80,F,W,1,CHA,234,2011,7/11/1976,Oklahoma,0000-00-00
morroan01,Anthony Jarrad Morrow,,62,18,1,747,61,9,0,9,9,1636,86,127,46,70,96,658,272,544,41.34%,104,97,93.27%,31,286,106,318,37.06%,77,G,B,1,NJN,210,2011,9/27/1985,Georgia Tech,0000-00-00
mulleby01,Byron James Mullens,,65,25,1,606,57,52,0,52,52,1465,137,327,21,74,231,591,251,502,42.47%,112,92,82.14%,96,51,12,36,23.53%,84,C,W,1,CHA,275,2011,2/14/1989,Ohio State,0000-00-00
pachuza01,Zaur  Pachulia,,58,44,1,455,79,29,0,29,29,1640,172,457,55,81,303,339,169,338,49.85%,158,117,74.05%,154,0,0,0,0.00%,83,F-C,W,1,ATL,240,2011,2/10/1984,none,0000-00-00
moonja01,Jamario Raman Moon,,8,0,1,18,5,5,0,5,5,123,5,22,1,8,20,24,7,14,29.17%,2,2,100.00%,2,10,2,6,20.00%,80,F,B,1,CHA,205,2011,6/13/1980,Meridian CC,0000-00-00
mooremi01,Clinton Renard Moore,,7,0,1,24,5,3,0,3,3,118,24,22,3,7,15,20,9,18,45.00%,7,6,85.71%,7,0,0,0,0.00%,83,C,B,1,GSW,225,2011,11/4/1975,Nebraska,0000-00-00
millspa02,Patrick Sammie Mills,,16,3,1,180,44,1,8,9,9,292,16,31,11,29,26,141,69,138,48.94%,15,15,100.00%,5,61,27,81,44.26%,72,G,B,1,SAS,175,2011,8/11/1988,St. Mary's,0000-00-00
mohamna01,Nazr Tahiru Mohammed,,63,1,1,189,15,40,8,48,48,775,120,186,20,28,120,185,87,174,47.03%,27,15,55.56%,66,1,0,0,0.00%,82,C,B,1,OKC,221,2011,9/5/1977,Kentucky,0000-00-00
millemi01,Michael Lloyd Miller,,39,2,1,357,59,8,23,31,31,1120,99,186,23,42,155,308,131,262,42.53%,16,11,68.75%,31,192,84,252,43.75%,80,F,1,1,MIA,211,2011,2/19/1980,Florida,0000-00-00
millspa01,Paul  Millsap,,64,62,1,1109,152,62,4,66,70,2238,233,607,119,121,410,915,446,892,48.74%,271,210,77.49%,197,34,7,21,20.59%,80,F,B,1,UTA,245,2011,2/10/1985,Louisiana Tech,0000-00-00
millean02,Andre Lloyd Miller,,66,7,1,718,483,10,7,17,17,2009,152,260,72,194,193,625,273,546,43.68%,184,150,81.52%,67,90,22,66,24.44%,74,G,B,1,DEN,200,2011,3/19/1976,Utah,0000-00-00
millebr01,Bradley Alan Miller,,15,1,1,35,24,2,0,2,2,146,10,19,4,12,15,27,9,18,33.33%,12,10,83.33%,4,15,7,21,46.67%,83,C,W,1,MIN,244,2011,4/12/1976,Purdue,0000-00-00
meeksjo01,Jodie  Meeks,,66,50,1,591,58,4,13,17,18,1746,93,165,43,33,146,493,200,400,40.57%,99,91,91.92%,19,279,100,300,35.84%,76,G,B,1,PHI,208,2011,8/21/1987,Kentucky,0000-00-00
milescj01,Calvin  Miles,,56,14,1,508,69,18,0,18,18,1145,122,116,46,53,89,465,177,354,38.06%,136,108,79.41%,27,150,46,138,30.67%,78,G,B,1,UTA,210,2011,3/18/1987,none,0000-00-00
milicda01,Darko  Milicic,,29,23,1,134,17,25,0,25,25,472,59,97,9,32,62,130,59,118,45.38%,37,16,43.24%,35,0,0,0,0.00%,84,F-C,W,1,MIN,245,2011,6/20/1985,none,0000-00-00
mcguido01,Dominic Rashad McGuire,,64,6,1,227,110,36,0,36,36,1127,104,246,44,56,173,210,94,188,44.76%,53,39,73.58%,73,4,0,0,0.00%,80,F,B,1,GSW,210,2011,10/20/1985,Fresno State,0000-00-00
mcrobjo01,Joshua Scott McRoberts,,50,6,1,140,52,19,6,25,25,734,75,175,15,33,114,122,57,114,46.72%,36,23,63.89%,61,8,3,9,37.50%,82,F,W,1,LAL,240,2011,2/28/1987,Duke,0000-00-00
mcgeeja01,JaVale Lindy McGee,,41,40,1,486,25,101,0,101,101,1126,118,362,25,68,235,400,214,428,53.50%,116,58,50.00%,127,0,0,0,0.00%,84,C-F,B,1,WAS,237,2011,1/19/1988,Nevada-Reno,0000-00-00
mcgratr01,Tracy Lamar McGrady,,52,0,1,298,116,17,6,23,23,927,39,171,16,63,142,257,111,222,43.19%,89,61,68.54%,29,37,15,45,40.54%,80,G-F,B,1,ATL,210,2011,5/24/1979,none,0000-00-00
maynoer01,Eric Demarqua Maynor,,9,0,1,38,22,0,0,0,0,137,13,13,5,11,10,39,14,28,35.90%,4,4,100.00%,3,17,6,18,35.29%,75,G,B,1,OKC,175,2011,6/11/1987,Virginia Commonwealth,0000-00-00
mayooj01,Ovinton J'Anthony Mayo,,66,0,1,895,184,24,7,31,31,1934,155,235,80,142,203,798,317,634,39.72%,199,154,77.39%,32,299,107,321,35.79%,76,G,B,1,MEM,210,2011,11/5/1987,USC,0000-00-00
mbahlu01,Luc Richard Mbah a Moute,,43,22,1,333,29,22,0,22,22,1009,93,227,40,39,150,261,133,266,50.96%,103,66,64.08%,77,4,1,3,25.00%,80,F,B,1,MIL,230,2011,9/9/1986,UCLA,0000-00-00
mcgeeja01,JaVale Lindy McGee,,20,5,1,265,11,53,7,60,60,592,69,182,15,23,123,205,116,232,56.59%,77,33,42.86%,59,0,0,0,0.00%,84,C-F,B,2,DEN,237,2011,1/19/1988,Nevada-Reno,0000-00-00
martike01,Kenyon Lee Martin,,42,0,1,266,21,62,11,73,73,1133,139,216,48,36,156,262,119,238,45.42%,62,25,40.32%,60,13,3,9,23.08%,81,F-C,B,1,LAC,230,2011,12/30/1977,Cincinnati,0000-00-00
martike02,Kevin Dallas Martin,,40,40,1,682,110,3,0,3,3,1264,70,106,28,70,93,537,222,444,41.34%,179,160,89.39%,13,225,78,234,34.67%,79,G,B,1,HOU,185,2011,2/1/1983,Western Carolina,0000-00-00
matthwe02,Wesley  Matthews,,66,53,1,904,113,15,0,15,15,2228,148,224,96,73,168,763,314,628,41.15%,171,147,85.96%,56,337,129,387,38.28%,77,G-F,B,1,POR,220,2011,10/14/1986,Marquette,0000-00-00
maxieja01,Jason Dior Maxiell,,65,42,1,424,41,50,0,50,50,1466,151,333,32,71,207,383,183,366,47.78%,106,58,54.72%,126,2,0,0,0.00%,79,F,B,1,DET,260,2011,2/18/1983,Cincinnati,0000-00-00
mahinia01,Ian  Mahinmi,,61,12,1,383,12,34,4,38,38,1209,189,307,41,51,190,252,139,278,55.16%,160,105,65.63%,117,1,0,0,0.00%,82,C,B,1,DAL,230,2011,11/5/1986,none,0000-00-00
mariosh01,Shawn Dwayne Marion,,63,63,1,717,136,41,4,45,49,2059,101,497,68,108,343,686,305,610,44.46%,103,83,80.58%,154,82,24,72,29.27%,79,F,B,1,DAL,215,2011,5/7/1978,UNLV,0000-00-00
martica01,Cartier Alexander Martin,,17,2,1,158,10,2,0,2,2,391,35,58,11,13,46,134,59,118,44.03%,19,11,57.89%,12,75,29,87,38.67%,79,F,B,1,WAS,220,2011,11/20/1984,Kansas State,0000-00-00
maggeco01,Corey Antoine Maggette,,32,28,1,480,39,1,0,1,1,881,83,125,23,59,104,373,139,278,37.27%,208,178,85.58%,21,66,24,72,36.36%,78,F-G,B,1,CHA,218,2011,11/12/1979,Duke,0000-00-00
magloja01,Jamaal Dane Magloire,,34,1,1,41,6,10,0,10,10,374,66,113,4,22,88,45,17,34,37.78%,27,7,25.93%,25,0,0,0,0.00%,82,F-C,B,1,TOR,259,2011,5/21/1978,Kentucky,0000-00-00
lucasjo02,John Harding Lucas,,49,2,1,412,117,1,5,6,6,820,49,83,19,48,59,398,161,322,40.45%,34,30,88.24%,24,153,60,180,39.22%,71,G,B,1,CHI,165,2011,11/21/1982,Oklahoma State,0000-00-00
lowryky01,Kyle  Lowry,,47,38,1,670,310,14,0,14,14,1510,133,214,73,130,176,513,210,420,40.94%,198,171,86.36%,38,211,79,237,37.44%,72,G,B,1,HOU,175,2011,3/25/1986,Villanova,0000-00-00
lopezro01,Robin Byron Lopez,,64,0,1,348,20,60,0,60,60,895,128,209,18,43,119,269,124,248,46.10%,140,100,71.43%,90,0,0,0,0.00%,84,C-F,W,1,PHO,255,2011,4/1/1988,Stanford,0000-00-00
loveke01,Kevin Wesley Love,,55,55,1,1432,111,28,0,28,28,2145,152,733,47,128,508,1059,474,948,44.76%,460,379,82.39%,225,282,105,315,37.23%,82,F,W,1,MIN,260,2011,9/7/1988,UCLA,0000-00-00
lopezbr01,Brook Robert Lopez,,5,5,1,96,6,4,0,4,4,136,8,18,1,6,10,77,38,76,49.35%,32,20,62.50%,8,0,0,0,0.00%,84,C,W,1,NJN,260,2011,4/1/1988,Stanford,0000-00-00
lewisra02,Rashard Quovon Lewis,,28,15,1,217,27,10,0,10,10,729,49,109,23,32,75,221,85,170,38.46%,37,31,83.78%,34,67,16,48,23.88%,82,F,B,1,WAS,215,2011,8/8/1979,none,0000-00-00
livinsh01,Shaun  Livingston,,58,27,1,318,122,20,0,20,20,1092,79,123,27,66,84,271,127,254,46.86%,79,62,78.48%,39,3,2,6,66.67%,79,G,B,1,MIL,175,2011,9/11/1985,none,0000-00-00
leeda02,David  Lee,,57,57,1,1147,162,22,0,22,22,2121,179,545,54,149,374,922,464,928,50.33%,280,219,78.21%,171,5,0,0,0.00%,81,F,W,1,GSW,249,2011,4/29/1983,Florida,0000-00-00
leeco01,Courtney  Lee,,58,26,1,660,88,22,0,22,22,1757,106,159,68,65,133,580,251,502,43.28%,86,71,82.56%,26,217,87,261,40.09%,77,G,B,1,HOU,200,2011,10/3/1985,Western Kentucky,0000-00-00
outlatr01,Travis Marquez Outlaw,,39,5,1,167,16,21,0,21,21,500,34,61,19,20,42,175,60,120,34.29%,46,31,67.39%,19,60,16,48,26.67%,81,F,B,1,SAC,210,2011,9/18/1984,none,0000-00-00
onealje01,Jermaine  O'Neal,,25,24,1,125,10,43,0,43,43,570,80,135,8,21,98,120,52,104,43.33%,31,21,67.74%,37,0,0,0,0.00%,83,F-C,B,1,BOS,226,2011,10/13/1978,none,0000-00-00
koufoko01,Kostantine Demetrios Koufos,,48,24,1,265,15,42,3,45,47,818,101,269,24,36,170,195,116,232,59.49%,55,33,60.00%,99,0,0,0,0.00%,84,C,W,1,DEN,265,2011,2/24/1989,Ohio State,0000-00-00
landrca01,Carl  Christopher Landry,,41,8,1,511,38,12,0,12,12,999,89,214,13,64,136,362,182,364,50.28%,184,147,79.89%,78,3,0,0,0.00%,79,F,B,1,NOH,245,2011,9/19/1983,Purdue,0000-00-00
lawsoty01,Tywon Ronnell Lawson,,61,61,1,1132,443,7,7,14,21,2366,106,245,89,157,187,876,430,860,49.09%,235,190,80.85%,58,228,82,246,35.96%,71,G,B,1,DEN,195,2011,11/3/1987,North Carolina,0000-00-00
korveky01,Kyle Elliot Korver,,65,7,1,552,121,18,6,24,24,1563,120,169,39,58,142,434,187,374,43.09%,68,56,82.35%,27,284,122,366,42.96%,79,F,W,1,CHI,210,2011,3/17/1981,Creighton,0000-00-00
kiddja01,Jason Frederick Kidd,,48,48,1,345,288,11,4,15,19,1523,90,222,94,102,204,314,113,226,35.99%,38,31,81.58%,18,249,88,264,35.34%,76,G,B,1,DAL,208,2011,3/23/1973,California,0000-00-00
kleizli01,Linas  Kleiza,,49,3,1,473,46,4,0,4,4,1057,119,199,23,64,157,410,165,330,40.24%,100,81,81.00%,42,179,62,186,34.64%,80,F,W,1,TOR,245,2011,1/3/1985,Missouri,0000-00-00
kamanch01,Christopher Zane Kaman,,47,33,1,616,101,77,0,77,77,1372,106,364,25,129,275,597,266,532,44.56%,107,84,78.50%,89,0,0,0,0.00%,84,C,W,1,NOH,255,2011,4/28/1982,Central Michigan,0000-00-00
kaponja01,Jason Alan Kapono,,27,0,1,54,11,0,0,0,0,269,21,14,3,6,12,55,21,42,38.18%,4,4,100.00%,2,27,8,24,29.63%,80,F,W,1,LAL,213,2011,2/2/1981,UCLA,0000-00-00
jonesso01,Solomon  Jones,,11,1,1,61,7,6,0,6,6,196,31,41,5,13,20,53,23,46,43.40%,18,15,83.33%,21,0,0,0,0.00%,82,F,B,2,NOH,230,2011,7/16/1984,South Florida,0000-00-00
jordade01,Hyland DeAndre Jordan,,66,66,1,536,21,153,11,164,175,2047,209,604,37,81,384,366,227,454,62.02%,165,82,49.70%,220,1,0,0,0.00%,83,C,B,1,LAC,250,2011,7/21/1988,Texas A&M,0000-00-00
jonesso01,Solomon  Jones,,10,0,1,6,2,5,0,5,5,96,12,17,4,5,6,8,1,2,12.50%,5,4,80.00%,11,0,0,0,0.00%,82,F,B,1,LAC,230,2011,7/16/1984,South Florida,0000-00-00
jonesda02,Dahntay Lavall Jones,,65,3,1,363,66,11,7,18,18,1110,130,124,24,49,97,299,119,238,39.80%,106,90,84.91%,27,86,35,105,40.70%,78,G-F,B,1,IND,210,2011,12/27/1980,Duke,0000-00-00
