bioID,Full Name,pos,height,weight,college,birthDate,deathDate,race
reddofr01,Franklin P. Reddout,F,77,195,Syracuse,0000-00-00,0000-00-00,W
rivasra01,Ramon  Rivas Contreras,F-C,82,260,Temple,6/3/1966,0000-00-00,W
rodrise01,Sergio  Rodriguez Gomez,G,75,168,none,6/12/1986,0000-00-00,W
rubiori01,Ricard  Rubio I Vives,G,76,180,none,10/21/1990,0000-00-00,W
rulloje01,Generoso Charles Rullo,G,70,165,Temple,6/23/1922,0000-00-00,W
sadowed01,Edward A. Sadowski,C,77,240,Seton Hall,7/11/1915,9/18/1990,W
sambch01,Cheikh Tidiane Samb,C,85,215,none,10/22/1984,0000-00-00,B
santibo01,Robert  Santini,F,77,190,Iona,2/17/1932,0000-00-00,W
sauldwo01,Woodrow  Sauldsberry,F-C,79,220,Texas Southern,7/11/1935,9/3/2007,B
schafbo01,Robert Thomas Schafer,G,75,195,Villanova,3/29/1933,2/15/2005,W
scolalu01,Luis Alberto Scola Balvoa,F,81,245,none,4/30/1980,0000-00-00,W
shakumu01,Mustafadeen Abdush Shakur,G,76,195,Arizona,8/18/1984,0000-00-00,B
smithgr02,Gregory  Smith,C,82,250,Fresno State,1/8/1991,0000-00-00,B
smithji01,James Oliver Smith,F,81,225,Ohio State,4/12/1958,0000-00-00,B
smithjr01,Earl  Smith,G,78,220,none,9/9/1985,0000-00-00,B
splitti01,Tiago  Splitter Beims,F,83,232,none,1/1/1985,0000-00-00,W
spragbr01,Warren Bruce Spraggins,F,77,188,Virginia Union,0000-00-00,0000-00-00,B
stagger01,James Ervin Staggs,F-G,78,195,Cheyney State,0000-00-00,0000-00-00,B
strawdj01,Darryl Eugene Strawberry,G,77,201,Maryland,6/15/1985,0000-00-00,B
sueseke01,Kenneth G. Suesens,G,73,175,Iowa,10/23/1916,5/29/1992,W
swartda01,Daniel S. Swartz,F,76,210,Morehead State,12/23/1931,4/3/1997,W
taylomi01,Michael Rene Taylor,G,74,165,Iowa State,1/21/1986,0000-00-00,B
teaguje01,Jeffrey Demarco Teague,G,74,180,Wake Forest,6/10/1988,0000-00-00,B
thomptr01,Howard Samuel Thompkins,F,82,245,Georgia,5/29/1990,0000-00-00,B
torreos01,Oscar Jose Torres Martinez,G-F,78,210,none,12/18/1976,0000-00-00,B
ukicro01,Roko Leni Ukic,G,77,183,none,5/12/1984,0000-00-00,W
uzohbe01,Benjamin Izoura Uzoh,G,75,205,Tulsa,3/18/1988,0000-00-00,B
vasqugr01,Greivis Josue Vasquez Rodriguez,G,78,211,Maryland,1/16/1987,0000-00-00,B
vincima01,Marcus  Vinicius,F,80,225,none,5/31/1984,0000-00-00,B
walkebi01,William Henry  Walker,G-F,78,220,Kansas State,10/9/1987,0000-00-00,B
walshdo01,Don  Walsh,F,0,0,Gallagher Business,0000-00-00,0000-00-00,W
zhizhwa01,Wang  Zhizhi,C,84,220,none,7/8/1977,0000-00-00,O
warlebe01,Benjamin Vallentina Warley,F-G,77,200,Tennessee State,2/4/1936,4/5/2002,B
washida01,Darius Myron Washington,G,74,195,Memphis,12/6/1985,0000-00-00,B
watsocj01,Charles Akeem Watson,G,74,176,Tennessee,4/17/1984,0000-00-00,B
weemsso01,Clarence  Weems,G-F,78,203,Arkansas,7/8/1986,0000-00-00,B
wehrdi01,Richard Wade Wehr,F,76,180,Denison,12/9/1923,0000-00-00,W
wertira01,Raymond A. Wertis,G,71,175,St. John's (NY),7/30/1923,1/19/2006,W
whitedj01,DeWayne  White,F,81,251,Indiana,8/31/1986,0000-00-00,B
wilfowi01,Alva Winfred Wilfong,G-F,74,185,Missouri,3/18/1932,5/18/1985,W
willial01,Alfred B. Williams,F,78,200,Drake,2/14/1948,7/2/2007,B
willipe01,Robert Eric Williams,F,79,190,Arizona,7/23/1963,0000-00-00,B
wilsoji01,James  Wilson,G,70,175,Cheyney State,1/1/1948,0000-00-00,B
youngni01,Nicholas  Young,G-F,78,200,USC,6/1/1985,0000-00-00,B
youngsa01,Samuel David Young,G-F,78,220,Pittsburgh,6/1/1985,0000-00-00,B
adamssp01,Glenn Reed Adams,F,73,185,Marquette,4/4/1917,3/31/2011,W
adamsne01,Howard O'Neale Adams,F-C,75,195,Arkansas,1/21/1919,10/27/1998,W
adamsja01,Jack  Adams,F,76,185,Eastern Kentucky,9/27/1934,0000-00-00,W
adamsra01,Raymond  Adams,F-C,74,185,DePaul,0000-00-00,0000-00-00,W
adamswi01,Willie  Adams,F,71,160,,0000-00-00,0000-00-00,W
ahearja01,John  Ahearn,G,74,185,St. John's (NY),0000-00-00,0000-00-00,W
ajaxwa01,Warren J. Ajax,F-C,74,170,Minnesota,5/12/1921,12/19/2004,W
alexame01,Merle  Alexander,C-F,78,185,none,9/2/1907,2/2/1987,W
alixlo01,Lou  Alix,C,81,210,Miami (FL),0000-00-00,0000-00-00,W
allaija01,Jack  Allain,C,80,250,Idaho State,12/9/1934,0000-00-00,W
allenfr01,Francis  Allen,C,77,245,Oklahoma A&M,0000-00-00,4/16/1957,W
alterch01,Leonard  Alterman,G,75,185,Denver,3/8/1922,2/6/2009,W
alvaral01,Armando  Alvarez,G,72,160,Toledo,10/5/1912,3/17/1995,W
alwinbo01,Robert H. Alwin,G,70,145,Wisconsin,8/12/1920,10/8/2003,W
amsdera01,Ralph O. Amsden,C,76,200,Marquette,1/1/1917,11/2/1988,W
anderar01,Art  Anderson,C,78,190,Augustana (IL),0000-00-00,0000-00-00,W
anderbi01,Bill  Anderson,F-G,72,170,none,0000-00-00,0000-00-00,W
anderca01,Carl  Anderson,G,75,215,USC,0000-00-00,0000-00-00,W
anderan03,Clarence  Anderson,F,77,212,St. Mary's,0000-00-00,0000-00-00,W
anderge01,Gene  Anderson,G-F,74,190,Purdue,0000-00-00,0000-00-00,W
anderge02,Gene  Anderson,F,0,0,,0000-00-00,0000-00-00,W
andreer01,Ernest Henry Andres,G-F,73,200,Indiana,1/11/1918,9/19/2008,W
anthopa01,Paul  Anthony,C-F-G,77,195,Washington & Jefferson,0000-00-00,0000-00-00,W
antoncl01,Clyde  Anton,G,0,0,none,0000-00-00,0000-00-00,W
archige01,Gerald Bruce Archibald,G,72,170,none,8/22/1907,11/25/1990,W
ardonja01,Jaak  Ardon,C,81,215,Tulane,10/13/1939,2/18/2000,W
armstsc01,Scott  Armstrong,F-C,76,190,Butler,10/12/1913,8/20/1997,W
arndtfr01,Fred  Arndt,F,0,0,,0000-00-00,0000-00-00,W
arnetbi01,Bill  Arnett,G,72,180,LIU,0000-00-00,0000-00-00,W
arnzest01,Stanley  Arnzen,F,71,170,Morehead State,8/8/1914,0000-00-00,W
athasal01,Alexander  Athas,G,74,180,Tulane,10/6/1922,4/29/2009,W
austica01,Carl  Austing,F-C,76,180,Cincinnati,4/25/1910,3/25/1992,W
baerca01,Carl  Baer,C,77,0,,0000-00-00,0000-00-00,W
bairdfr01,Frank A. Baird,G-F,71,160,Butler,4/10/1912,3/20/2007,W
bakerbo01,Bob  Baker,G,0,0,,0000-00-00,0000-00-00,W
bakerar01,Art  Bakeraitis,F-C,76,210,Bay City JC,0000-00-00,0000-00-00,W
ballhe01,Herbert  Ball,F-G,0,0,Western Kentucky,7/27/1918,4/18/2000,W
barkefr01,Fred  Barker,F,76,200,Murray State JC,0000-00-00,0000-00-00,W
barlelo01,Louis Peter Barle,F,73,200,Minnesota-Duluth,6/23/1916,12/30/1996,W
barnasa01,Samuel C. Barnard,F,78,225,Iowa State,12/28/1937,5/23/2003,W
barnesh01,Shannie S. Barnett,F-C,75,175,none,2/8/1919,7/2/1991,B
barnere01,Rex Edward Barney,G,74,185,none,12/19/1924,8/12/1997,W
basicpe01,Pete P. Basich,G,69,145,Michigan State,6/25/1915,0000-00-00,W
battebu01,Virgil  Batterman,F,75,195,Wisconsin-Oshkosh,4/1/1918,1/5/1999,W
beatyfr01,Frank  Beaty,F,74,205,Rochester Tech,0000-00-00,0000-00-00,W
beckla01,Lawrence  Beck,F,75,195,Washington State,0000-00-00,0000-00-00,W
becketo01,Tom  Becker,F,73,180,,0000-00-00,0000-00-00,W
beerydo01,Don  Beery,G,72,180,none,0000-00-00,0000-00-00,W
behrbi01,Bill  Behr,G,74,190,none,0000-00-00,0000-00-00,W
bellby01,Byron O. Bell,C,75,180,Wisconsin,6/9/1914,10/18/2008,W
bellira01,Raymond T. Bellingham,C,80,200,Westminster (PA),10/29/1916,12/21/1998,W
bennewe01,Talmadge Wesley Bennett,C-F,75,175,Westminster (PA),3/31/1913,8/20/2002,W
bensoal01,Al  Benson,C,78,220,none,0000-00-00,0000-00-00,W
bensoca01,Calvin  Benson,F,77,215,Oklahoma Baptist (JC),0000-00-00,0000-00-00,W
berbejo01,John P. Berberich,C,80,230,UCLA,4/8/1938,6/19/2002,W
berenbe01,Bernard  Berens,C,77,190,Ohio University,2/26/1913,0000-00-00,W
beretfr01,Fred  Beretta,G,0,0,Purdue,0000-00-00,0000-00-00,W
berryco01,Connie Mack Berry,F-C,75,200,North Carolina State,4/19/1915,6/24/1980,W
betoudo01,Donald J. Betourne,F,73,200,St. Viator,2/27/1915,3/18/2002,W
biancjo01,Johnny  Bianco,C,76,195,St. John's (NY),0000-00-00,0000-00-00,W
biggsma01,Max  Biggs,F-C,72,190,Purdue,0000-00-00,0000-00-00,W
birkem01,Emmet C. Birk,F,73,185,North Dakota,3/21/1914,11/6/2000,W
birrji01,James  Birr,F-C,75,215,Indiana,8/22/1916,6/8/2006,W
bishora01,Ralph English Bishop,F,75,185,Washington,10/1/1915,0000-00-00,W
blackge01,Thermon Talmadge Blacklidge,F,75,185,Delta State,3/19/1920,7/6/1972,W
bloedch01,Charles E. Bloedorn,G,72,180,Bowling Green,5/28/1912,5/20/1998,W
bloomke01,C. Keith Bloom,F-G,75,185,Wyoming,0000-00-00,0000-00-00,W
bluebo01,Bob  Blue,G,71,170,Pepperdine,0000-00-00,0000-00-00,B
blyesy01,Sylvester  Blye,F,77,235,Seattle,2/14/1938,0000-00-00,B
boehlbr01,Bruce  Boehler,G,71,195,Akron,7/8/1917,0000-00-00,W
bogdaed01,Ed  Bogdanski,F,76,220,DePaul,0000-00-00,0000-00-00,W
bolyabu01,Marvin Dent Bolyard,G,71,185,West Virginia,8/20/1937,9/30/2001,W
bolyabo01,Robert W. Bolyard,G-F,72,182,Toledo,12/4/1920,5/21/2009,W
bonnhe01,Herbert  Bonn,F,72,195,Duquesne,0000-00-00,0000-00-00,W
bonnial01,Alfred E. Bonniwell,G-F,74,185,Dartmouth,10/6/1911,3/8/2002,W
boris01,  Boris,F,0,0,,0000-00-00,0000-00-00,W
borresl01,Wallace B. Borrevik,C-F,79,205,Oregon,11/14/1921,12/9/1988,W
bosakjo01,John  Bosak,G,75,185,none,0000-00-00,0000-00-00,W
bosweso01,Wyatt  Boswell,G,73,180,none,0000-00-00,10/19/1964,B
boudrlo01,Louis  Boudreau,G-F,71,170,Illinois,7/17/1917,8/10/2001,W
bowerha01,Harold  Bowers,G,70,165,Earlham,0000-00-00,0000-00-00,W
bowmaar01,Art  Bowman,G,0,0,St. Joseph's (IN),0000-00-00,0000-00-00,W
branncl01,Clarence  Brannum,F,77,215,Kansas State,5/28/1926,10/9/2000,W
brennir01,Irving  Brenner,C-F,76,200,Duquesne,5/31/1913,1/20/1991,W
bristcl01,Clayton Lorenz Bristow,F,75,180,Morningside,0000-00-00,0000-00-00,W
brottdi01,Richard  Brott,C,80,210,Denver,9/19/1935,0000-00-00,W
brownbi02,Bill  Brown,F,75,0,Maryland,0000-00-00,0000-00-00,W
brownge03,Eugene  Brown,G,75,170,San Francisco,11/13/1935,0000-00-00,B
brownhi01,Hillery L. Brown,F-G,75,190,none,7/30/1912,2/8/1991,B
brownji02,Jim  Brown,G-F,73,190,Temple,0000-00-00,0000-00-00,W
brownma02,Marshall Earl Brown,F,75,170,Texas Tech,6/28/1918,8/20/2008,W
brownro03,William  Brown,F-C,76,190,Howard,2/15/1925,5/22/1971,B
brown01,  Brown,G,0,0,,0000-00-00,0000-00-00,W
brownbi01,Bill  Brownell,C,78,235,,0000-00-00,0000-00-00,W
brucejo01,John  Bruce,F-G,75,190,Rhode Island State,0000-00-00,0000-00-00,W
bruchca01,Carl  Bruch,C-F,76,190,Iowa State,0000-00-00,0000-00-00,W
bryanch01,Chester  Bryan,G,70,170,Oklahoma City,0000-00-00,0000-00-00,W
buehlke01,Ken  Buehler,F-C,74,180,Milwaukee State Teachers,0000-00-00,0000-00-00,W
burgefr01,Franklin Douglas Burgess,G,73,193,Gonzaga,3/9/1935,3/26/2010,B
burksfr01,Frank  Burks,F,76,191,Wisconsin,9/5/1939,0000-00-00,B
bushge01,George  Bush,G,74,185,Toledo,0000-00-00,0000-00-00,W
bushje01,Gerard L. Bush,F-C,75,200,St. John's (NY),9/6/1914,10/27/1976,W
buthebo01,Bob  Butherus,G,74,185,none,0000-00-00,0000-00-00,W
butlech01,Charles J. Butler,F-G,74,165,Notre Dame,0000-00-00,0000-00-00,W
buttebi01,Bill  Butterfield,C,77,195,Purdue,0000-00-00,0000-00-00,W
cableso01,Howard  Cable,F-G-C,75,200,Akron,0000-00-00,0000-00-00,W
calihbo01,Robert J. Calihan,F-G-C,75,200,Detroit,8/2/1918,0000-00-00,W
camicjo01,Joe  Camic,F-C,76.5,195,Duquesne,0000-00-00,0000-00-00,W
campbke01,Albert  Campbell,F,76,195,Kentucky,0000-00-00,0000-00-00,W
campbfr01,Fred  Campbell,G,71,175,Southern Illinois,0000-00-00,0000-00-00,W
campied01,Ed  Campion,G,74,190,DePaul,0000-00-00,0000-00-00,W
careyke01,Keith E. Carey,G,75,190,Alma,3/5/1920,2/15/1999,W
carltle01,Leroy  Carlton,C,78,200,North Carolina,0000-00-00,0000-00-00,W
carneda01,Daniel J. Carnevale,G,72,185,Canisius,2/8/1918,12/29/2005,W
carpto01,Anthony  Carp,F,79,215,St. John's (NY),3/2/1911,0000-00-00,W
carswte01,Frank Willis Carswell,G,72,185,Rice,11/6/1919,10/16/1998,W
cartehu01,Hugh  Carter,G,0,0,,0000-00-00,0000-00-00,W
catebu01,Buddy  Cate,F,77,195,Western Kentucky,0000-00-00,0000-00-00,W
cathcji01,Jim  Cathcart,F,76,205,Arkansas,0000-00-00,0000-00-00,W
chestge01,George  Chestnut,C-F,77,210,Indiana State,9/27/1911,0000-00-00,W
chmiemo01,William I. Chmielewski,C,81,235,Dayton,12/12/1941,0000-00-00,W
chuckch01,Charles H. Chuckovits,F-G,73,175,Toledo,7/10/1912,8/12/1991,W
churcra01,Ralph L. Churchfield,G-F,77,220,Washington & Jefferson,1/1/1918,10/7/1995,W
cihlaha01,Harold J. Cihlar,F-C,77,210,Case Reserve,7/16/1914,8/21/1995,W
cincejo01,Jon  Cincebox,F-C,79,230,Syracuse,12/12/1936,0000-00-00,W
clarkbo01,Bob  Clarke,F,81,200,St. Joseph's,3/21/1939,0000-00-00,W
cleardo01,Don  Cleary,F,0,0,,0000-00-00,0000-00-00,W
coferdo01,Doyle  Cofer,F,76,0,Indiana State,1/18/1923,1/15/1999,W
cohenje01,Jeffrey Maxwell Cohen,F-C,79,225,William and Mary,10/6/1939,6/23/1978,W
colbubo01,Robert H. Colburn,F,70,190,Ohio State,3/23/1911,2/3/2001,W
colemki01,Kelly  Coleman,G-F,75,215,Kentucky Wesleyan,9/21/1938,0000-00-00,W
colempa01,Paul  Coleman,G,74,160,Buffalo,0000-00-00,0000-00-00,W
colenma01,Marvin W. Colen,G,72,170,Loyola (IL),3/8/1915,5/14/1989,W
cominji01,Jim  Cominsky,G,74,185,DePaul,0000-00-00,0000-00-00,W
cookte01,Theodore Walter Cook,G,72,160,Alabama,2/6/1922,5/2/1990,W
copebo01,Robert  Cope,C-F,76,190,Mount Union,0000-00-00,0000-00-00,W
costaed01,Edric George Costain,G,72,170,none,11/4/1923,9/30/2009,W
coste01,  Costello,,0,0,,0000-00-00,0000-00-00,W
cottobo01,Bob  Cotton,F-C-G,79,205,Texas Wesleyan,0000-00-00,0000-00-00,W
covenbi01,Bill  Coven,F-C,79,220,Baldwin-Wallace,0000-00-00,0000-00-00,W
coxro01,Roy  Cox,G,69,150,Texas ,0000-00-00,0000-00-00,W
cramebi01,Bill  Cramer,C,0,0,,0000-00-00,0000-00-00,W
crowege01,George Daniel Crowe,F-C,74,206,Indiana Central,3/22/1921,1/18/2011,B
crowele01,Leo Jerome Crowe,G,71,170,Notre Dame,4/12/1912,4/24/1966,W
crowlki01,Kiernan  Crowley,G,68,155,DePaul,0000-00-00,0000-00-00,W
crumfr01,Fred  Crum,G-F,72,170,none,0000-00-00,0000-00-00,W
cullema01,Marty  Cullen,G-F,0,0,,0000-00-00,0000-00-00,W
cumbedu01,Roscoe  Cumberland,F,74,189,Knoxville,0000-00-00,0000-00-00,B
cunnico01,Harold Brewer Cunningham,F-C,75,210,Ohio State,2/4/1905,11/3/1995,W
curriji01,Jim  Currie,G-F,74,185,Northwestern,0000-00-00,0000-00-00,W
curtich01,Charles W. Curtis,F,79,200,Pacific Lutheran,10/22/1937,10/31/2004,W
czarnwa01,Walt  Czarnecki,F,77,215,none,0000-00-00,0000-00-00,W
dahlha01,Harold  Dahl,F,69,190,Miami (FL),0000-00-00,0000-00-00,W
dancked01,Edward C. Dancker,C-F,79,200,none,3/14/1914,10/3/1991,W
danieji01,James  Daniels,G,72,160,South Dakota,12/13/1935,0000-00-00,B
danko01,  Danko,G,0,0,,0000-00-00,0000-00-00,W
davisdo01,Lowell  Davis,G,73,180,SW Missouri State,0000-00-00,0000-00-00,W
dawsoji02,Jim  Dawson,C-F,79,210,Texas A&M,0000-00-00,0000-00-00,W
dayge01,George  Day,F,76,187,Centre College,0000-00-00,0000-00-00,W
deatole01,Leslie H. Deaton,F-C,76,210,Simpson,9/23/1923,11/18/1989,W
debnaru01,Rudolph  Debnar,G,71,160,Duquesne,5/9/1916,0000-00-00,W
dehnepi01,Louis  Dehner,F-C,77,190,Illinois,8/29/1914,0000-00-00,W
demboha01,Harold  Dembo,F,0,0,Illinois Wesleyan,12/24/1915,5/24/2006,W
dentoda01,David  Denton,G,74,185,Georgia Tech,10/5/1938,0000-00-00,W
dermodi01,Dick  Dermody,F,74,195,Arizona,0000-00-00,0000-00-00,W
devenbi01,William L. DeVenzio,G,72,185,Eastern Kentucky State,8/2/1924,1/1/1969,W
devolha01,Harold  Devoll,F-C,78,210,Lawrence Tech,0000-00-00,0000-00-00,W
deweebo01,Bob  DeWeese,G,71,160,Gallagher Business School,0000-00-00,0000-00-00,W
dibarto01,Tony  DiBartolo,,0,0,Loyola (LA),0000-00-00,0000-00-00,W
dibener01,Ernie  DiBenedetto,G,70,170,DePaul,0000-00-00,0000-00-00,W
dicke01,  Dickey,,0,0,,0000-00-00,0000-00-00,W
dienewh01,Johannes P. Dienelt,G,72,185,Indiana,4/28/1921,1/12/1990,W
dietzbo01,Robert E. Dietz,G-F,73,164,Butler,12/4/1917,5/4/1999,W
doerngu01,Wilfred  Doerner,F,74,190,Evansville,2/27/1922,12/10/2001,W
doweldu01,Robert L. Dowell,C-F,75,200,NW Missouri State,8/14/1912,11/27/2003,W
downegl01,Glynn  Downey,G,72,180,Purdue,0000-00-00,0000-00-00,W
doyleji01,Jimmy  Doyle,G,72,165,Butler,0000-00-00,0000-00-00,W
drishjo01,John  Drish,F,0,0,Illinois,0000-00-00,0000-00-00,W
drobo01,Robert C. Dro,G-F,72,190,Indiana,10/12/1918,5/4/2006,W
drummbe01,Beryl Esco Drummond,G,73,185,none,6/16/1918,4/26/1982,W
duchapa01,Paul E. DuCharme,G,71,160,Notre Dame,8/27/1917,10/12/1985,W
duggeja01,John Richard Dugger,F-C,75,225,Ohio State,1/13/1923,2/23/1988,W
dunla01,  Dunlap,,0,0,,0000-00-00,0000-00-00,W
dunlagr01,Grant Lester Dunlap,F,75,185,College of the Pacific,12/20/1923,0000-00-00,W
dupeeda01,David Barnard Dupee,F,75,185,Wisconsin,3/30/1916,11/18/2008,W
durkebi01,William  Durkee,G-F,75,205,California,0000-00-00,0000-00-00,W
durkibi01,Bill  Durkin,G,73,160,Loyola (IL),0000-00-00,0000-00-00,W
dykstbo01,Robert D. Dykstra,C,81,230,Simpson,5/31/1922,11/18/1994,W
ebaugfl01,Floyd  Ebaugh,C,79,230,Nebraska,5/30/1914,0000-00-00,W
edwarco02,Leroy  Edwards,C-F,76,200,Kentucky,4/11/1914,8/25/1971,W
edwargl01,Glen  Edwards,G,0,0,,0000-00-00,0000-00-00,W
edwarto01,Thomas  Edwards,F,70,170,Ohio University,1/4/1911,0000-00-00,W
ehlercl01,Clyde  Ehlers,C,77,230,Nebraska,0000-00-00,0000-00-00,W
eich01,  Elch,F,0,0,,0000-00-00,0000-00-00,W
elliode01,Denny  Elliot,G,69,150,Otterbein,0000-00-00,0000-00-00,W
elserdo01,Donald L. Elser,F-C,76,220,Notre Dame,8/4/1913,10/18/1968,W
engdabu01,Warner  Engdahl,G,73,210,Wisconsin-Superior,7/2/1918,0000-00-00,W
englaha01,Harold Eugene England,G,74,175,Kansas,9/9/1927,4/6/2011,W
epperch01,Charles  Epperson,F-G,74,170,Wisconsin,0000-00-00,0000-00-00,W
erbaned01,Edward Joseph Erban,F-C,76,0,Marquette,7/6/1921,5/17/2008,W
erickbi01,B. William Erickson,G,73,184,Illinois,6/8/1928,9/21/1987,W
ernesau01,Austin  Ernest,C,77,210,SE Oklahoma Teachers,0000-00-00,0000-00-00,W
ertelma01,Mark A. Ertel,C-F,76,196,Notre Dame,2/26/1919,3/1/2010,W
evansdi01,Richard Jacob Evans,F-C,75,200,Iowa,5/31/1917,0000-00-00,W
evansha01,Hank  Evans,F-C,75,195,none,0000-00-00,0000-00-00,W
evardby01,Byron A. Evard,G,68,155,St. Viator,3/27/1908,0000-00-00,W
exelke01,Kenneth Arnold Exel,G,73,178,Minnesota,9/12/1920,7/7/2006,W
faldate01,Theodore E. Falda,G,72,180,Indiana State,1/2/1920,9/7/1996,W
farrobi01,Bill  Farrow,C,76,198,Kentucky State,0000-00-00,0000-00-00,B
fechtfr01,Fred D. Fechtman,C,80,210,Indiana,8/10/1910,7/11/1991,W
fieldge01,George  Fields,F-C,71,170,Purdue,0000-00-00,0000-00-00,W
filipad01,Adam  Filipczak,G,70,170,Wayne State,0000-00-00,0000-00-00,W
finlebe01,George  Finley,C,85,254,Tennessee A&I,9/25/1937,0000-00-00,B
fittobo01,Bob  Fitton,C,81,195,Missouri Valley,0000-00-00,0000-00-00,W
fittswi01,William Wilson Fitts,G-F,74,165,Akron,6/16/1915,2/23/2005,W
fitzdo01,Don  Fitz,F-G,76,195,Nebraska,0000-00-00,0000-00-00,W
fitzglo01,Lou  Fitzgerald,F,73,155,none,0000-00-00,0000-00-00,W
fitzpja01,Jack  Fitzpatrick,F,76,215,Knoxville,7/14/1935,0000-00-00,B
flickgo01,Gordon P. Flick,F-C,75,200,Drake,8/13/1921,3/22/2006,W
flinnar01,Arnold  Flinn,G,74,175,Wyoming,11/18/1928,1/27/2006,W
fogope01,Peter  Fogo,F,77,180,Pepperdine,10/14/1921,4/1/1999,W
fordle01,Leonard Guy Ford,C-F,76,230,Michigan,2/18/1926,3/13/1972,B
foresja01,Jack  Forestieri,G-F,72,185,Notre Dame,0000-00-00,0000-00-00,W
fortner01,Ernie  Fortney,C,76,220,Duquesne,0000-00-00,0000-00-00,W
fowdyst01,Stephen B. Fowdy,F,74,180,North Dakota,9/16/1915,1/23/1995,W
foxwi01,Wilbur  Fox,F-C,77,185,Akron,0000-00-00,0000-00-00,W
francbe01,Clarence  Francis,C,80,195,Rio Grande,9/4/1932,0000-00-00,W
francch01,Chester E. Francis,F,74,180,Indiana,5/1/1918,1/23/2002,W
francji01,James H. Francis,C,80,220,Dartmouth,12/13/1935,0000-00-00,W
frascni01,Nicholas  Frascella,F,74,185,Wooster,7/6/1914,4/9/2000,W
fritste01,Theodore Edward Fritsch,G,70,210,Wisconsin-Stevens Pt.,10/31/1920,10/4/1979,W
fulleho01,Homer  Fuller,G-F,75,220,East Texas State,0000-00-00,0000-00-00,W
fureydi01,Richard J. Furey,F-G,75,195,St. Thomas,3/8/1925,6/8/1998,W
gaissra01,Raymond J. Gaisser,F,75,0,none,2/14/1923,5/24/2007,W
galela01,Lauren Henry Gale,F,76,190,Oregon,4/22/1917,7/29/1996,W
gallolo01,Lowell  Galloway,F-C,76,210,Evansville,7/7/1921,0000-00-00,W
ganttfr01,Fred  Gantt,F-G,75,170,Richmond,0000-00-00,0000-00-00,W
garcifr02,Frank  Garcia,G-F,72,175,none,0000-00-00,0000-00-00,W
gardejo01,Joe  Gardere,G,68,163,St. Marys (CA),0000-00-00,0000-00-00,W
gardnbe01,Ben  Gardner,C-F,75,190,Sam Houston State,0000-00-00,0000-00-00,W
gatesdi01,Dick  Gates,G,0,0,,0000-00-00,0000-00-00,W
gatespo01,William P. Gates,F-G,74,196,Clark (GA),8/30/1917,12/2/1999,B
gauchbo01,Leon Robert Gauchat,G,72,180,Canisius,3/5/1921,10/28/1971,W
geejo01,John Alexander Gee,C-F,81,225,Michigan,12/7/1915,1/23/1988,W
gensiha01,Harold F. Gensichen,G,71,170,Western Michigan,1/2/1921,4/27/1990,W
gerbebo01,Robert  Gerber,C-F,76.5,218,Toledo,0000-00-00,0000-00-00,W
gibbsji01,Jim  Gibbs,C-F,77,195,Central Missouri State,0000-00-00,0000-00-00,W
gibbsjo01,John  Gibbs,G,78,190,Central Missouri State,0000-00-00,0000-00-00,W
gibsole01,Leroy  Gibson,F,77,190,Florida A&M,6/29/1937,0000-00-00,B
gilbebo01,Merlin  Gilbertson,G-F,75,205,Washington,0000-00-00,0000-00-00,W
gilhofr01,Frank  Gilhooley,G,71,180,Notre Dame,0000-00-00,0000-00-00,W
ginsbhy01,Hyman  Ginsburg,G,69,170,Geneva,3/23/1914,0000-00-00,W
glanced01,Ed  Glancy,G-F,75,180,Manhattan,0000-00-00,0000-00-00,W
glassji01,James  Glass,C,80,210,Toledo,0000-00-00,0000-00-00,W
goffja01,James  Goff,F-C,76,190,Illinois State,0000-00-00,0000-00-00,W
goldsja01,John  Goldsmith,G,67,150,LIU,1/21/1921,2/15/1968,W
gonczan01,Andrew F. Gonczi,F,73,165,none,3/26/1921,2/21/2007,W
grafffr01,Fred  Grafft,G,69,0,Gallagher Business School,0000-00-00,0000-00-00,W
grafmo01,Erwin F. Graf,F-C,75,200,Marquette,7/28/1917,10/12/2005,W
grahaot01,Otto Everett Graham,F-G,73,190,Northwestern,12/6/1921,12/17/2003,W
grannfr01,Fred  Grann,F,78,225,North Dakota,0000-00-00,0000-00-00,W
graumwa01,Walter  Grauman,G,74,200,none,0000-00-00,0000-00-00,W
grayco01,Cortez  Gray,F-C,77,185,Toledo,3/7/1916,7/28/1996,W
gregghe01,Herbert A. Gregg,G,68,150,Missouri,4/2/1905,0000-00-00,W
greneal01,Albert Francis Grenert,F-G,72,190,NYU,7/8/1919,8/9/2002,W
griffke01,Kenneth  Griffith,G,74,195,Alderson-Broaddus,0000-00-00,0000-00-00,W
grimmhy01,Hyland  Grimmer,G-F,75,185,Murray State,8/3/1921,0000-00-00,W
grovear01,Robert A. Grove,C-G,72,185,Toledo,0000-00-00,0000-00-00,W
gruenbo01,Robert F. Gruenig,C,80,220,Northwestern (DNP),3/12/1913,8/11/1958,W
grunzni01,Nicholas J. Grunzweig,F-C,77,215,Niagara,7/21/1918,2/10/2007,W
gunnike01,Kenneth W. Gunning,F-G,71,0,Indiana,6/4/1914,4/2/1991,W
guydogu01,James  Guydon,G,73,180,Drake,10/16/1938,2/18/2003,B
haarlbi01,A. William Haarlow,F,73,170,Chicago,5/5/1913,11/21/2003,W
